# ----------------------------------------
# Alle websitegegevens
# User Explorer
# 20210201-20210228
# ----------------------------------------

Client ID,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
758014374.1614154090,1,00:00:50,0.00%,US$0.00,0,0.00%
758728646.1612629878,1,00:00:00,100.00%,US$0.00,0,0.00%
759130078.1551362326,1,00:00:05,0.00%,US$0.00,0,0.00%
761515074.1614029866,1,00:00:00,100.00%,US$0.00,0,0.00%
763595110.1612698360,1,00:00:00,100.00%,US$0.00,0,0.00%
763872521.1614188617,1,00:01:15,0.00%,US$0.00,0,0.00%
763913772.1556971618,1,00:00:10,0.00%,US$0.00,0,0.00%
766845130.1612438738,1,00:00:00,100.00%,US$0.00,0,0.00%
767192032.1556972466,1,00:00:09,0.00%,US$0.00,0,0.00%
772373509.1612436277,1,00:00:33,0.00%,US$0.00,0,0.00%
773615651.1613651985,1,00:00:00,100.00%,US$0.00,0,0.00%
776674135.1613485439,1,00:01:54,0.00%,US$0.00,0,0.00%
7774218.1612458628,1,00:00:00,100.00%,US$0.00,0,0.00%
779515214.1614415933,1,00:00:00,100.00%,US$0.00,0,0.00%
779892122.1612177229,1,00:00:00,100.00%,US$0.00,0,0.00%
784880140.1556971587,1,00:00:01,0.00%,US$0.00,0,0.00%
785221088.1613217729,1,00:00:00,100.00%,US$0.00,0,0.00%
787635853.1614509478,1,00:00:00,100.00%,US$0.00,0,0.00%
788271421.1612177001,1,00:00:25,0.00%,US$0.00,0,0.00%
794788961.1613217732,1,00:00:00,100.00%,US$0.00,0,0.00%
79488002.1556971793,1,00:00:10,0.00%,US$0.00,0,0.00%
796287804.1614178343,1,00:00:00,100.00%,US$0.00,0,0.00%
799988360.1613156235,1,00:01:04,0.00%,US$0.00,0,0.00%
80176449.1612823737,1,00:00:00,100.00%,US$0.00,0,0.00%
804759769.1613118483,1,00:00:00,100.00%,US$0.00,0,0.00%
805807965.1556972203,1,00:00:10,0.00%,US$0.00,0,0.00%
80732030.1556972412,1,00:00:09,0.00%,US$0.00,0,0.00%
809080492.1556971333,1,00:00:01,0.00%,US$0.00,0,0.00%
81047500.1613728060,1,00:01:57,0.00%,US$0.00,0,0.00%
817933565.1614433849,1,00:00:00,100.00%,US$0.00,0,0.00%
819652253.1613640556,1,00:00:00,100.00%,US$0.00,0,0.00%
821936714.1556972611,1,00:00:09,0.00%,US$0.00,0,0.00%
82400944.1613503024,1,00:01:34,0.00%,US$0.00,0,0.00%
827623277.1556971377,1,00:00:01,0.00%,US$0.00,0,0.00%
828972883.1613398690,1,00:00:00,100.00%,US$0.00,0,0.00%
829938523.1614286110,1,00:00:00,100.00%,US$0.00,0,0.00%
830730923.1613026767,1,00:00:00,100.00%,US$0.00,0,0.00%
831953266.1556971698,1,00:00:10,0.00%,US$0.00,0,0.00%
833558282.1556972618,1,00:00:10,0.00%,US$0.00,0,0.00%
836673735.1556972092,1,00:00:01,0.00%,US$0.00,0,0.00%
836872762.1556972586,1,00:00:10,0.00%,US$0.00,0,0.00%
838028191.1556971422,1,00:00:10,0.00%,US$0.00,0,0.00%
838663550.1613040124,1,00:00:20,0.00%,US$0.00,0,0.00%
840079277.1556972110,1,00:00:10,0.00%,US$0.00,0,0.00%
841800339.1613990087,1,00:00:00,100.00%,US$0.00,0,0.00%
848875187.1613667582,1,00:01:27,0.00%,US$0.00,0,0.00%
850457219.1613073314,1,00:00:00,100.00%,US$0.00,0,0.00%
850527267.1613810428,1,00:00:00,100.00%,US$0.00,0,0.00%
851998441.1613133708,1,00:00:13,0.00%,US$0.00,0,0.00%
853019846.1556972365,1,00:00:10,0.00%,US$0.00,0,0.00%
853480070.1556972085,1,00:00:10,0.00%,US$0.00,0,0.00%
854400921.1612431051,1,00:00:00,100.00%,US$0.00,0,0.00%
857155055.1613122259,1,00:00:00,100.00%,US$0.00,0,0.00%
859257296.1613508416,1,00:00:00,100.00%,US$0.00,0,0.00%
862624132.1613486738,1,00:00:34,0.00%,US$0.00,0,0.00%
864953617.1556971453,1,00:00:08,0.00%,US$0.00,0,0.00%
866059972.1612468641,1,00:00:00,100.00%,US$0.00,0,0.00%
868057712.1556972646,1,00:00:09,0.00%,US$0.00,0,0.00%
872539702.1613983164,1,00:00:45,0.00%,US$0.00,0,0.00%
873763188.1612541161,1,00:00:00,100.00%,US$0.00,0,0.00%
874092729.1613553710,1,00:00:03,0.00%,US$0.00,0,0.00%
877264253.1556971550,1,00:00:09,0.00%,US$0.00,0,0.00%
877376478.1613491343,1,00:00:00,100.00%,US$0.00,0,0.00%
877974886.1612962362,1,00:00:00,100.00%,US$0.00,0,0.00%
879582832.1612188149,1,00:00:00,100.00%,US$0.00,0,0.00%
882111022.1613401850,1,00:00:00,100.00%,US$0.00,0,0.00%
885241139.1613586878,1,00:00:00,100.00%,US$0.00,0,0.00%
886597821.1614344666,1,00:00:00,100.00%,US$0.00,0,0.00%
887222394.1612781554,1,00:00:32,0.00%,US$0.00,0,0.00%
887400889.1614164093,1,00:00:00,100.00%,US$0.00,0,0.00%
894964740.1613995380,1,00:00:10,0.00%,US$0.00,0,0.00%
897016785.1614396776,1,00:00:00,100.00%,US$0.00,0,0.00%
897352420.1612817741,1,00:00:00,100.00%,US$0.00,0,0.00%
899045182.1613492640,1,00:00:00,100.00%,US$0.00,0,0.00%
899254173.1613219166,1,00:03:18,0.00%,US$0.00,0,0.00%
899387591.1556971795,1,00:00:10,0.00%,US$0.00,0,0.00%
901247045.1594368934,1,00:01:08,0.00%,US$0.00,0,0.00%
902889724.1613486275,1,00:04:00,0.00%,US$0.00,0,0.00%
903617625.1613509189,1,00:02:49,0.00%,US$0.00,0,0.00%
904004582.1613001235,1,00:01:03,0.00%,US$0.00,0,0.00%
904587962.1612356838,1,00:00:00,100.00%,US$0.00,0,0.00%
909355069.1614072763,1,00:00:42,0.00%,US$0.00,0,0.00%
909529561.1613394536,1,00:00:32,0.00%,US$0.00,0,0.00%
910271679.1556972424,1,00:00:10,0.00%,US$0.00,0,0.00%
911041299.1612166541,1,00:00:00,100.00%,US$0.00,0,0.00%
912674344.1556972244,1,00:00:10,0.00%,US$0.00,0,0.00%
91341757.1613722262,1,00:00:00,100.00%,US$0.00,0,0.00%
91371273.1613405659,1,00:04:06,0.00%,US$0.00,0,0.00%
913825584.1613490512,1,00:00:00,100.00%,US$0.00,0,0.00%
916085567.1612853169,1,00:00:00,100.00%,US$0.00,0,0.00%
916840172.1612349242,1,00:00:00,100.00%,US$0.00,0,0.00%
917013746.1612361520,1,00:00:00,100.00%,US$0.00,0,0.00%
917199614.1556972455,1,00:00:10,0.00%,US$0.00,0,0.00%
92024824.1612817325,1,00:00:00,100.00%,US$0.00,0,0.00%
920352940.1612774549,1,00:00:00,100.00%,US$0.00,0,0.00%
921757787.1556972549,1,00:00:10,0.00%,US$0.00,0,0.00%
922807459.1614253085,1,00:02:01,0.00%,US$0.00,0,0.00%
923096426.1556971560,1,00:00:10,0.00%,US$0.00,0,0.00%
925848467.1556972312,1,00:00:09,0.00%,US$0.00,0,0.00%
93024234.1612446133,1,00:00:00,100.00%,US$0.00,0,0.00%
937009347.1613490328,1,00:01:06,0.00%,US$0.00,0,0.00%
938239985.1613404886,1,00:03:43,0.00%,US$0.00,0,0.00%
938608737.1612988878,1,00:24:25,0.00%,US$0.00,0,0.00%
942086457.1556972078,1,00:00:10,0.00%,US$0.00,0,0.00%
943900099.1612720042,1,00:08:43,0.00%,US$0.00,0,0.00%
944073843.1613594130,1,00:02:25,0.00%,US$0.00,0,0.00%
944641490.1613403697,1,00:00:00,100.00%,US$0.00,0,0.00%
945010278.1613402865,1,00:00:00,100.00%,US$0.00,0,0.00%
945100004.1556972410,1,00:00:01,0.00%,US$0.00,0,0.00%
947229988.1556972542,1,00:00:10,0.00%,US$0.00,0,0.00%
948611277.1556972435,1,00:00:10,0.00%,US$0.00,0,0.00%
949972642.1614252759,1,00:00:17,0.00%,US$0.00,0,0.00%
950094269.1613052506,1,00:00:08,0.00%,US$0.00,0,0.00%
952913043.1613321674,1,00:00:10,0.00%,US$0.00,0,0.00%
95304382.1556971757,1,00:00:10,0.00%,US$0.00,0,0.00%
953634139.1612779982,1,00:00:45,0.00%,US$0.00,0,0.00%
956192799.1612608326,1,00:00:00,100.00%,US$0.00,0,0.00%
957455754.1612536267,1,00:17:53,0.00%,US$0.00,0,0.00%
958135704.1612968762,1,00:00:00,100.00%,US$0.00,0,0.00%
958959276.1612508503,1,00:04:54,0.00%,US$0.00,0,0.00%
959281917.1613756298,1,00:00:00,100.00%,US$0.00,0,0.00%
961196293.1613560352,1,00:00:00,100.00%,US$0.00,0,0.00%
963372862.1556972406,1,00:00:10,0.00%,US$0.00,0,0.00%
963804662.1556972586,1,00:00:10,0.00%,US$0.00,0,0.00%
965511095.1614457473,1,00:00:00,100.00%,US$0.00,0,0.00%
967427870.1556971763,1,00:00:10,0.00%,US$0.00,0,0.00%
978006311.1613501877,1,00:00:32,0.00%,US$0.00,0,0.00%
978485485.1556971799,1,00:00:10,0.00%,US$0.00,0,0.00%
97961660.1556972061,1,00:00:10,0.00%,US$0.00,0,0.00%
980439443.1613816622,1,00:00:36,0.00%,US$0.00,0,0.00%
981438532.1612452939,1,00:00:49,0.00%,US$0.00,0,0.00%
982109942.1613722437,1,00:00:00,100.00%,US$0.00,0,0.00%
987194917.1556972213,1,00:00:10,0.00%,US$0.00,0,0.00%
987608663.1613474183,1,00:00:00,100.00%,US$0.00,0,0.00%
988092821.1556971810,1,00:00:10,0.00%,US$0.00,0,0.00%
989150948.1612343002,1,00:00:00,100.00%,US$0.00,0,0.00%
989665116.1613225302,1,00:00:00,100.00%,US$0.00,0,0.00%
994032590.1613988820,1,00:00:00,100.00%,US$0.00,0,0.00%
996001351.1556971698,1,00:00:09,0.00%,US$0.00,0,0.00%
996431919.1556972490,1,00:00:09,0.00%,US$0.00,0,0.00%
997194208.1587140804,1,00:00:00,100.00%,US$0.00,0,0.00%
