Key,Prods UPC,Prods Moco,Prods Model Name,Prods Model Code,Prods Model Family,Prods Brand,Prods Category 1,Prods Category 2,Prods Category 3,Prods Business Theme,Prods Business Story,Prods Gender,Prods Shape,Prods Size,Prods Lens Color,Prods Le0s Polarized,Prods Lens Technology,Prods Front Color,Prods Frame Technology,Prods Asian Fit,Prods Customizable,Prods E0gravable,Prods Web Exclusive,Prods Release,Prods Lens Correction Type,Prods Roxable,Prods Collection,Prods Rox,Prods Custom
805289114550,805289114550,0RB3025__001_58,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Green,1,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289126850,805289126850,0RB2132__710,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,S,Brown,0,Classic,Tortoise,Nylon,Global,1,1,,200309,,1,,0,0
805289126577,805289126577,0RB2140__901,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,0,Classic,Black,Acetate,Global,1,,,200607,,1,,0,0
805289114567,805289114567,0RB3025__001_58,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Green,1,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289126867,805289126867,0RB2132__710,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Brown,0,Classic,Tortoise,Nylon,Global,1,1,,200309,,1,,0,0
805289126584,805289126584,0RB2140__901,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Green,0,Classic,Black,Acetate,Global,1,,,200607,,1,,0,0
805289114574,805289114574,0RB3025__001_58,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Green,1,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289126591,805289126591,0RB2140__901_58,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,1,Classic,Black,Acetate,Global,1,,,200607,,1,,0,0
805289126607,805289126607,0RB2140__901_58,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Green,1,Classic,Black,Acetate,Global,1,,,200607,,1,,0,0
805289126638,805289126638,0RB2140__902,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,0,Classic,Tortoise,Acetate,Global,1,,,200607,,1,,0,0
805289161226,805289161226,0RB4105__710,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Brown,0,Classic,Tortoise,Nylon,Intertiol,1,,,200703,,1,,0,0
805289142980,805289142980,0RB3342__004_51,RB3342 WARRIOR,0RB3342,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Light Brown,0,Solid Color,Gunmetal,Metal,Global,0,,,200707,,0,,0,0
805289178347,805289178347,0RB3025__004_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Light Brown,0,Gradient,Gunmetal,Metal,Global,1,1,,200204,,1,,0,0
805289161066,805289161066,0RB3364__002,RB3364,0RB3364,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Classic,Black,Metal,Global,0,,,200707,,0,,0,0
805289143826,805289143826,0RB4068__710_51,RB4068,0RB4068,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Square,STD,Light Brown,0,Gradient,Tortoise,Nylon,Intertiol,0,,,200503,,1,,0,0
805289160861,805289160861,0RB3362__001,RB3362 COCKPIT,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,MALE,Pilot,STD,Green,0,Classic,Gold,Metal,Global,1,,,200707,,1,,0,0
805289178354,805289178354,0RB3025__004_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Light Brown,0,Gradient,Gunmetal,Metal,Global,1,1,,200204,,1,,0,0
805289154587,805289154587,0RB4105__601,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,ONE SIZE,Green,0,Classic,Black,Nylon,Intertiol,1,,,200703,,1,,0,0
805289178361,805289178361,0RB3025__004_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Light Brown,0,Gradient,Gunmetal,Metal,Global,1,1,,200204,,1,,0,0
805289161103,805289161103,0RB3364__004,RB3364,0RB3364,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Classic,Gunmetal,Metal,Global,0,,,200707,,0,,0,0
805289154594,805289154594,0RB4105__601_58,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,1,Classic,Black,Nylon,Intertiol,0,,,200703,,1,,0,0
805289154600,805289154600,0RB4105__601S,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,0,Classic,Black,Nylon,Intertiol,1,,,200703,,1,,0,0
805289154624,805289154624,0RB4105__710,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Brown,0,Classic,Tortoise,Nylon,Intertiol,1,,,200703,,1,,0,0
805289161127,805289161127,0RB3364__004_58,RB3364,0RB3364,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,1,Solid Color,Gunmetal,Metal,Global,0,,,200707,,0,,0,0
805289160908,805289160908,0RB3362__004,RB3362,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,MALE,Pilot,STD,Green,0,Classic,Gunmetal,Metal,Global,1,,,200707,,1,,0,0
805289154631,805289154631,0RB4105__710_57,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Brown,1,Classic B-15,Tortoise,Nylon,Intertiol,0,,,200703,,1,,0,0
805289160915,805289160915,0RB3362__004_58,RB3362 COCKPIT,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,MALE,Pilot,STD,Green,1,Classic,Gunmetal,Metal,Global,1,,,200707,,1,,0,0
805289159872,805289159872,0RB2140__901,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,S,Green,0,Classic,Black,Acetate,Global,1,,,200607,,1,,0,0
805289183082,805289183082,0RB2140__902_51,RB2140 ORIGINAL WAYFARER CLASSIC,0RB2140,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Light Brown,0,Gradient,Tortoise,Acetate,Global,1,,,200607,,1,,0,0
805289161196,805289161196,0RB4105__601,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Green,0,Classic,Black,Nylon,Intertiol,1,,,200703,,1,,0,0
805289161202,805289161202,0RB4105__601_58,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Green,1,Classic,Black,Nylon,Intertiol,0,,,200703,,1,,0,0
805289162315,805289162315,0RB4098__710_71,RB4098 JACKIE OHH II,0RB4098,I-SHAPE,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Butterfly,STD,Green,0,Classic,Tortoise,Nylon,Global,0,,,200801,,1,,0,0
805289161219,805289161219,0RB4105__601S,RB4105 WAYFARER FOLDING CLASSIC,0RB4105,ORIGINAL WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,L,Green,0,Classic,Black,Nylon,Intertiol,1,,,200703,,1,,0,0
805289162421,805289162421,0RB4101__601,RB4101 JACKIE OHH,0RB4101,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Square,STD,Green,0,Classic,Black,Nylon,Intertiol,0,,,200707,,1,,0,0
805289204350,805289204350,0RB3386__004_71,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Green,0,Classic,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289204275,805289204275,0RB3386__001_13,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Brown,0,Gradient,Gold,Metal,Global,0,,,200801,,0,,0,0
805289162438,805289162438,0RB4101__710,RB4101 JACKIE OHH,0RB4101,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Square,STD,Green,0,Classic,Tortoise,Nylon,Intertiol,0,,,200707,,1,,0,0
805289204367,805289204367,0RB3386__004_71,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,L,Green,0,Classic,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289204282,805289204282,0RB3386__001_13,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,L,Brown,0,Gradient,Gold,Metal,Global,0,,,200801,,0,,0,0
805289204312,805289204312,0RB3386__003_8G,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Grey,0,Gradient,Silver,Metal,Global,0,,,200801,,0,,0,0
805289206071,805289206071,0RB4098__601_8G,RB4098 JACKIE OHH II,0RB4098,I-SHAPE,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Butterfly,STD,Grey,0,Gradient,Black,Nylon,Global,0,,,200801,,1,,0,0
805289204329,805289204329,0RB3386__003_8G,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,L,Grey,0,Gradient,Silver,Metal,Global,0,,,200801,,0,,0,0
805289218708,805289218708,0RB3379__001,RB3379,0RB3379,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Classic G-15,Gold,Metal,Global,0,,,200803,,0,,0,0
805289204336,805289204336,0RB3386__004_13,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Brown,0,Gradient,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289218715,805289218715,0RB3379__002,RB3379,0RB3379,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Classic,Black,Metal,Global,0,,,200803,,0,,0,0
805289204343,805289204343,0RB3386__004_13,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,L,Brown,0,Gradient,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289207054,805289207054,0RB3183__014_84,RB3183,0RB3183,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Brown,1,Gradient,Brown,Metal,Global,0,,,200209,,0,,0,0
805289178316,805289178316,0RB3025__001_33,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Brown,0,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289218746,805289218746,0RB3379__004_58,RB3379,0RB3379,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,1,Classic,Gunmetal,Metal,Global,0,,,200803,,1,,0,0
805289178323,805289178323,0RB3025__001_33,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Brown,0,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289178330,805289178330,0RB3025__001_33,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Brown,0,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289266976,805289266976,0RB3387__004_13,RB3387,0RB3387,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,MALE,Pilot,L,Brown,0,Gradient,Gunmetal,Metal,SUN,0,,,200808,,0,,0,0
805289270836,805289270836,0RB3362__001,RB3362 COCKPIT,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,MALE,Pilot,S,Green,0,Classic,Gold,Metal,Global,1,,,200707,,1,,0,0
805289255710,805289255710,0RB3393__004_87,RB3393,0RB3393,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Grey,0,Classic,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289255727,805289255727,0RB3393__006_71,RB3393,0RB3393,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Green,0,Classic,Black,Metal,Global,0,,,200801,,0,,0,0
805289275251,805289275251,0RB3362__001_51,RB3362 COCKPIT,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,UNISEX,Pilot,S,Light Brown,0,Gradient,Gold,Metal,Global,1,,,200707,,1,,0,0
805289275268,805289275268,0RB3362__001_51,RB3362 COCKPIT,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,UNISEX,Pilot,STD,Light Brown,0,Gradient,Gold,Metal,Global,1,,,200707,,1,,0,0
805289270898,805289270898,0RB3362__004,RB3362,0RB3362,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,MALE,Pilot,S,Green,0,Classic,Gunmetal,Metal,Global,1,,,200707,,1,,0,0
805289278450,805289278450,0RB3025__002_32,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Light Grey,0,Gradient,Black,Metal,Global,1,,,200204,,0,,0,0
805289278481,805289278481,0RB3025__003_3E,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Silver/Pink,0,Mirror,Silver,Metal,Global,1,,,200204,,0,,0,0
805289255802,805289255802,0RB4114__601_71,RB4114,0RB4114,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Solid Color,Black,Nylon,Intertiol,0,,,200801,,0,,0,0
805289278504,805289278504,0RB3025__014_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Light Brown,0,Gradient,Brown,Metal,Global,0,,,200204,,1,,0,0
805289255819,805289255819,0RB4114__601S71,RB4114,0RB4114,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Solid Color,Black,Nylon,Intertiol,0,,,200801,,0,,0,0
805289266907,805289266907,0RB3387__001_13,RB3387,0RB3387,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,MALE,Pilot,STD,Brown,0,Gradient,Gold,Metal,SUN,0,,,200808,,0,,0,0
805289255833,805289255833,0RB4115__601S71,RB4115,0RB4115,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Rectangle,STD,Green,0,Classic,Black,Nylon,SUN,0,,,200801,,1,,0,0
805289290179,805289290179,0RB4126__601_32,RB4126 CATS 1000,0RB4126,,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,FEMALE,Butterfly,STD,Light Grey,0,Solid Color,Black,Nylon,Global,0,,,200808,,1,,0,0
805289290186,805289290186,0RB4126__710_51,RB4126 CATS 1000,0RB4126,,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,FEMALE,Butterfly,STD,Light Brown,0,Gradient,Tortoise,Nylon,Global,0,,,200808,,1,,0,0
805289305026,805289305026,0RB3025__001_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Light Brown,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289307631,805289307631,0RJ9506S__212_6G,RJ9506S AVIATOR JUNIOR,0RJ9506S,AVIATOR,Ray-Ban JR,Eyewear,SUN,Lifestyle,Kids,,CHILD,Pilot,4-8 YEARS,Grey,0,Mirror,Silver,Metal,Global,1,,,200601,,0,,0,0
805289303954,805289303954,0RB8301__004_51,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,S,Light Brown,0,Gradient,Gunmetal,Carbon Fibre,Global,0,,,201007,,1,,0,0
805289305033,805289305033,0RB3025__001_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Light Brown,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289307648,805289307648,0RJ9506S__223_71,RJ9506S AVIATOR JUNIOR,0RJ9506S,AVIATOR,Ray-Ban JR,Eyewear,SUN,Lifestyle,Kids,,CHILD,Pilot,4-8 YEARS,Green,0,Classic,Gold,Metal,Global,1,,,200601,,0,,0,0
805289303961,805289303961,0RB8301__004_51,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,STD,Light Brown,0,Gradient,Gunmetal,Carbon Fibre,Global,0,,,201007,,1,,0,0
805289305040,805289305040,0RB3025__001_51,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Light Brown,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289307655,805289307655,0RB3025__001_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Light Blue,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289288671,805289288671,0RB4125__601_32,RB4125 CATS 5000 CLASSIC,0RB4125,,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,UNISEX,Pilot,STD,Light Grey,0,Gradient,Black,Nylon,Intertiol,0,,,200808,,1,,0,0
805289307662,805289307662,0RB3025__001_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Light Blue,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289288695,805289288695,0RB4125__710_51,RB4125,0RB4125,,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,,UNISEX,Pilot,STD,Light Brown,0,Gradient,Tortoise,Nylon,Intertiol,0,,,200808,,1,,0,0
805289307679,805289307679,0RB3025__001_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Light Blue,0,Gradient,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289307686,805289307686,0RB3025__003_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,S,Light Blue,0,Gradient,Silver,Metal,Global,1,1,,200204,,1,,0,0
805289307693,805289307693,0RB3025__003_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Light Blue,0,Gradient,Silver,Metal,Global,1,1,,200204,,1,,0,0
805289305521,805289305521,0RJ9035S__147_90,RJ9035S WAYFARER JUNIOR,0RJ9035S,ORIGINAL WAYFARER,Ray-Ban JR,Eyewear,SUN,Lifestyle,Junior,,CHILD,Square,8-12 YEARS,Violet,0,Gradient,Pink,Nylon,Intertiol,0,,,200607,,0,,0,0
805289307709,805289307709,0RB3025__003_3F,RB3025 AVIATOR GRADIENT,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Light Blue,0,Gradient,Silver,Metal,Global,1,1,,200204,,1,,0,0
805289305538,805289305538,0RJ9035S__162_71,RJ9035S WAYFARER JUNIOR,0RJ9035S,ORIGINAL WAYFARER,Ray-Ban JR,Eyewear,SUN,Lifestyle,Junior,,CHILD,Square,8-12 YEARS,Green,0,Classic,Red,Nylon,Intertiol,0,,,200607,,0,,0,0
805289304449,805289304449,0RB3016__W0365,RB3016 CLUBMASTER CLASSIC,0RB3016,CLUBMASTER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ CLUBMASTER FAMILY,UNISEX,Square,L,Green,0,Classic,Black,Acetate,Intertiol,1,1,,200204,,1,,0,0
805289313472,805289313472,0RB8301__004_N8,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,S,Silver,1,Gradient,Gunmetal,Carbon Fibre,Global,0,,,200901,,1,,0,0
805289316398,805289316398,0RB8301__002,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,S,Green,0,Solid Color,Black,Carbon Fibre,Global,0,,,200901,,1,,0,0
805289304456,805289304456,0RB3016__W0366,RB3016 CLUBMASTER CLASSIC,0RB3016,CLUBMASTER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ CLUBMASTER FAMILY,UNISEX,Square,L,Green,0,Classic,Tortoise,Acetate,Intertiol,1,1,,200204,,1,,0,0
805289295532,805289295532,0RB2132__710_51,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,S,Light Brown,0,Gradient,Tortoise,Nylon,Global,1,,,200309,,1,,0,0
805289316404,805289316404,0RB8301__002,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,STD,Green,0,Solid Color,Black,Carbon Fibre,Global,0,,,200901,,1,,0,0
805289295549,805289295549,0RB2132__710_51,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Light Brown,0,Gradient,Tortoise,Nylon,Global,1,,,200309,,1,,0,0
805289313489,805289313489,0RB8301__004_N8,RB8301,0RB8301,,Ray-Ban,Eyewear,SUN,Lifestyle,Tech,,MALE,Pilot,STD,Silver,1,Gradient,Gunmetal,Carbon Fibre,Global,0,,,200901,,1,,0,0
805289330462,805289330462,0RB2132__902_58,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,S,Green,1,Classic,Tortoise,Nylon,Global,1,1,,200309,,1,,0,0
805289347194,805289347194,0RB4101__601_58,RB4101 JACKIE OHH,0RB4101,,Ray-Ban,Eyewear,SUN,Lifestyle,Highstreet,,FEMALE,Square,STD,Green,1,Classic,Black,Nylon,Intertiol,0,,,200707,,1,,0,0
805289346623,805289346623,0RB3025__001_57,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,STD,Brown,1,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289330479,805289330479,0RB2132__902_58,RB2132 NEW WAYFARER CLASSIC,0RB2132,NEW WAYFARER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ WAYFARER FAMILY,UNISEX,Square,STD,Green,1,Classic,Tortoise,Nylon,Global,1,1,,200309,,1,,0,0
805289346630,805289346630,0RB3025__001_57,RB3025 AVIATOR CLASSIC,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,UNISEX,Pilot,L,Brown,1,Classic,Gold,Metal,Global,1,1,,200204,,1,,0,0
805289346821,805289346821,0RB3386__004_9A,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,L,Green,1,Classic,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289346838,805289346838,0RB3386__004_9A,RB3386,0RB3386,,Ray-Ban,Eyewear,SUN,Lifestyle,Active,,MALE,Pilot,STD,Green,1,Classic,Gunmetal,Metal,Global,0,,,200801,,0,,0,0
805289346883,805289346883,0RB3016__901_58,RB3016 CLUBMASTER CLASSIC,0RB3016,CLUBMASTER,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ CLUBMASTER FAMILY,UNISEX,Square,L,Green,1,Classic,Black,Acetate,Intertiol,1,1,,200204,,1,,0,0
