# ----------------------------------------
# Alle websitegegevens
# Gebruikers-verkenner
# 20190101-20190408
# ----------------------------------------

Klant-ID,Sessies,Gem. sessieduur,Bouncepercentage,Opbrengst,Transacties,Doelconversieratio
358768062.1547457208,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
359076198.1539376372,1,00:00:03,"0,00%","US$ 0,00",0,"0,00%"
360181488.1550050447,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
361818927.1548129686,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
361924639.1552585934,1,00:24:01,"0,00%","US$ 0,00",0,"0,00%"
362175382.1550476338,1,00:00:42,"0,00%","US$ 0,00",0,"0,00%"
36323592.1549882423,1,00:05:25,"0,00%","US$ 0,00",0,"0,00%"
363489908.1549760971,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
363702927.1549122249,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
364024661.1549551207,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
365201449.1550395355,1,00:00:25,"0,00%","US$ 0,00",0,"0,00%"
365647914.1554731213,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
367522233.1552583599,1,00:02:47,"0,00%","US$ 0,00",0,"0,00%"
367646506.1552940355,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
368624006.1546832496,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
369568664.1550806602,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
370911358.1554583899,1,00:00:42,"0,00%","US$ 0,00",0,"0,00%"
372007582.1553850353,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
372322022.1551130712,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
3731105.1551370194,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
373534370.1546415735,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
373970440.1548194686,1,00:19:57,"0,00%","US$ 0,00",0,"0,00%"
374532647.1553941581,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
3747699.1544702215,1,00:04:34,"0,00%","US$ 0,00",0,"0,00%"
375446139.1554409814,1,00:20:01,"0,00%","US$ 0,00",0,"0,00%"
375560106.1548930971,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
376725047.1545381065,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
378146418.1554370189,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
378671708.1553162836,1,00:00:10,"0,00%","US$ 0,00",0,"0,00%"
379074013.1554129103,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
379173248.1547670740,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
380799851.1548129963,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
382650708.1553066864,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
382983894.1554108431,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
385798281.1551517784,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
387536421.1549390828,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
389123166.1548319918,1,00:09:02,"0,00%","US$ 0,00",0,"0,00%"
389501956.1552463296,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
390422930.1549015689,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
391331129.1552226295,1,00:03:15,"0,00%","US$ 0,00",0,"0,00%"
392910539.1548100905,1,00:00:36,"0,00%","US$ 0,00",0,"0,00%"
394488512.1550047032,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
395386479.1552015127,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
395608153.1551802296,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
396759781.1548415126,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
397284920.1549567298,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
397332608.1548688851,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
397919618.1548247063,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
397962388.1528010125,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
398387621.1547629945,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
399653117.1548353078,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
400490348.1549367802,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
401210439.1553705196,1,00:00:44,"0,00%","US$ 0,00",0,"0,00%"
401840929.1548688823,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
403192821.1548662675,1,00:03:17,"0,00%","US$ 0,00",0,"0,00%"
403351425.1553181448,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
405033769.1549441899,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
405451335.1549579631,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
405685281.1547066583,1,00:01:12,"0,00%","US$ 0,00",0,"0,00%"
406713227.1552346841,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
406984865.1547376779,1,00:02:38,"0,00%","US$ 0,00",0,"0,00%"
407137972.1546408359,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
408050219.1549992882,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
408955393.1554064051,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
410094753.1549712891,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
410518254.1552752245,1,00:11:42,"0,00%","US$ 0,00",0,"0,00%"
411470453.1545140278,1,00:01:13,"0,00%","US$ 0,00",0,"0,00%"
411724697.1550433874,1,00:00:53,"0,00%","US$ 0,00",0,"0,00%"
412457938.1547051152,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
412897136.1546528904,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
419199053.1551954471,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
419457522.1552737095,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
419982622.1548234988,1,00:00:22,"0,00%","US$ 0,00",0,"0,00%"
420573436.1552292742,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
421357789.1551796864,1,00:00:31,"0,00%","US$ 0,00",0,"0,00%"
422511644.1550497754,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
423466611.1550499749,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
423786500.1554290038,1,00:00:05,"0,00%","US$ 0,00",0,"0,00%"
424970323.1553736497,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
425064113.1550590876,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
426866323.1546613728,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
427931615.1554220514,1,00:02:36,"0,00%","US$ 0,00",0,"0,00%"
428149785.1550065335,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
428206214.1548019055,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
42891665.1549014646,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
429951711.1546739002,1,00:05:13,"0,00%","US$ 0,00",0,"0,00%"
430019270.1553242930,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
432533269.1549013600,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
433125598.1552120903,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
433465303.1547712992,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
434230741.1552398803,1,00:13:27,"0,00%","US$ 0,00",0,"0,00%"
434795649.1549875135,1,00:00:10,"0,00%","US$ 0,00",0,"0,00%"
43499040.1551105396,1,00:15:30,"0,00%","US$ 0,00",0,"0,00%"
435055116.1549006196,1,00:00:48,"0,00%","US$ 0,00",0,"0,00%"
435711563.1548008547,1,00:01:49,"0,00%","US$ 0,00",0,"0,00%"
435745633.1546332520,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
437015782.1551178397,1,00:26:59,"0,00%","US$ 0,00",0,"0,00%"
438003640.1551864653,1,00:03:30,"0,00%","US$ 0,00",0,"0,00%"
438097510.1549828997,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
439023830.1546764525,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
439221232.1553261847,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
439266150.1553180365,1,00:00:54,"0,00%","US$ 0,00",0,"0,00%"
440382747.1549453905,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
44045883.1553248017,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
442569201.1548772558,1,00:04:28,"0,00%","US$ 0,00",0,"0,00%"
442886901.1547658822,1,00:00:30,"0,00%","US$ 0,00",0,"0,00%"
443612693.1554336538,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
444675519.1554722300,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
444946935.1551275950,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
445029226.1552903497,1,00:00:03,"0,00%","US$ 0,00",0,"0,00%"
445488489.1546873655,1,00:10:07,"0,00%","US$ 0,00",0,"0,00%"
445608575.1549277997,1,00:06:09,"0,00%","US$ 0,00",0,"0,00%"
445815559.1521816806,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
44631183.1548765752,1,00:01:49,"0,00%","US$ 0,00",0,"0,00%"
447499153.1547438163,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
447745243.1551033720,1,00:00:19,"0,00%","US$ 0,00",0,"0,00%"
449367264.1553093366,1,00:03:10,"0,00%","US$ 0,00",0,"0,00%"
450211064.1549036473,1,00:01:58,"0,00%","US$ 0,00",0,"0,00%"
450274966.1551987161,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
450304185.1550138749,1,00:12:34,"0,00%","US$ 0,00",0,"0,00%"
451221750.1547127902,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
451569957.1552314974,1,00:06:29,"0,00%","US$ 0,00",0,"0,00%"
452061768.1548170182,1,00:00:47,"0,00%","US$ 0,00",0,"0,00%"
452937663.1546513125,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
453450376.1550753117,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
453996033.1551703863,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
454281448.1552611341,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
455855634.1546832500,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
456381248.1554396203,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
457487717.1548840940,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
458086906.1552567466,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
458478596.1550766684,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
459002212.1546689063,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
45915833.1552570374,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
459278837.1538994034,1,00:02:11,"0,00%","US$ 0,00",0,"0,00%"
459524949.1549746937,1,00:02:27,"0,00%","US$ 0,00",0,"0,00%"
461000684.1550674728,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
461385534.1542310365,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
462638666.1553871503,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
463393783.1549630131,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
463437355.1546832592,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
463475616.1550674573,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
466007912.1547748982,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
466031857.1547106764,1,00:03:35,"0,00%","US$ 0,00",0,"0,00%"
466127029.1554326843,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
466319576.1549944329,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
466512775.1552015158,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
466577765.1546618816,1,00:01:20,"0,00%","US$ 0,00",0,"0,00%"
466842630.1551897617,1,00:10:33,"0,00%","US$ 0,00",0,"0,00%"
466942467.1549453989,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
467865476.1546952285,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
469578808.1547722655,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
470253470.1548021922,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
470586774.1509285914,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
470708976.1549453919,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
471801068.1554752353,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
472428268.1552015070,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
472723387.1550826169,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
47324819.1550491390,1,00:10:03,"0,00%","US$ 0,00",0,"0,00%"
473482627.1550336553,1,00:00:59,"0,00%","US$ 0,00",0,"0,00%"
473785231.1550693184,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
475304192.1549921092,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
479881642.1548169692,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
480085694.1548673715,1,00:22:27,"0,00%","US$ 0,00",0,"0,00%"
480119844.1554198969,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
481077083.1547825786,1,00:01:59,"0,00%","US$ 0,00",0,"0,00%"
48156453.1553762738,1,00:15:14,"0,00%","US$ 0,00",0,"0,00%"
481671364.1553092897,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
481799602.1551030977,1,00:00:55,"0,00%","US$ 0,00",0,"0,00%"
483592614.1518686734,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
485255669.1554543884,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
486385434.1550233168,1,00:07:58,"0,00%","US$ 0,00",0,"0,00%"
487666556.1552882802,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
488913157.1551380956,1,00:01:05,"0,00%","US$ 0,00",0,"0,00%"
493968177.1548961218,1,00:12:18,"0,00%","US$ 0,00",0,"0,00%"
493994669.1551861747,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
494497835.1549889385,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
494499665.1549021002,1,00:00:16,"0,00%","US$ 0,00",0,"0,00%"
494981016.1552015115,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
495169456.1546420486,1,00:00:42,"0,00%","US$ 0,00",0,"0,00%"
495515796.1546867284,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
496087321.1549439591,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
496197377.1553084275,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
496763732.1548084506,1,00:00:10,"0,00%","US$ 0,00",0,"0,00%"
496947269.1537965825,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
496966952.1550576207,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
500536472.1554212210,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
501160404.1539005490,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
501341210.1551726402,1,00:00:06,"0,00%","US$ 0,00",0,"0,00%"
501554727.1546509946,1,00:02:26,"0,00%","US$ 0,00",0,"0,00%"
501948973.1552481750,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
504558654.1516558039,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
505170732.1552304104,1,00:06:18,"0,00%","US$ 0,00",0,"0,00%"
50548795.1553877377,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
506299024.1547298374,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
508328506.1546909562,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
508802132.1551196875,1,00:01:43,"0,00%","US$ 0,00",0,"0,00%"
508844805.1549543295,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
509012194.1554111052,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
509679728.1546082272,1,00:00:19,"0,00%","US$ 0,00",0,"0,00%"
51002404.1546986811,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
510442682.1551361808,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
510693718.1553515504,1,00:05:35,"0,00%","US$ 0,00",0,"0,00%"
51089420.1551094175,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
511960147.1546401006,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
51247582.1547038091,1,00:03:46,"0,00%","US$ 0,00",0,"0,00%"
513029178.1548116559,1,00:02:36,"0,00%","US$ 0,00",0,"0,00%"
516003054.1549661950,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
517170319.1551373830,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
518191159.1552382999,1,00:01:36,"0,00%","US$ 0,00",0,"0,00%"
518580975.1546952235,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
518608392.1550280715,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
518913243.1551259996,1,00:00:16,"0,00%","US$ 0,00",0,"0,00%"
519198157.1549008731,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
519216682.1549815319,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
519377306.1554310140,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
520928914.1552392291,1,00:00:40,"0,00%","US$ 0,00",0,"0,00%"
524560126.1550403829,1,00:05:04,"0,00%","US$ 0,00",0,"0,00%"
524725894.1547547477,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
526469239.1553080186,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
527628685.1553074627,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
527898091.1549902526,1,00:03:51,"0,00%","US$ 0,00",0,"0,00%"
528019473.1548751832,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
528275534.1554107709,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
530175869.1546463009,1,00:00:50,"0,00%","US$ 0,00",0,"0,00%"
532240934.1551756034,1,00:00:41,"0,00%","US$ 0,00",0,"0,00%"
532255233.1546613726,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
533137302.1550858845,1,00:07:28,"0,00%","US$ 0,00",0,"0,00%"
53720660.1549293478,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
53771992.1551949831,1,00:00:47,"0,00%","US$ 0,00",0,"0,00%"
538068386.1550599281,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
538176534.1553850536,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
539226292.1554106890,1,00:00:21,"0,00%","US$ 0,00",0,"0,00%"
540129862.1551782234,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
540164017.1551639103,1,00:04:09,"0,00%","US$ 0,00",0,"0,00%"
541286202.1547122066,1,00:00:09,"0,00%","US$ 0,00",0,"0,00%"
541323063.1550215002,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
543614655.1554330234,1,00:01:11,"0,00%","US$ 0,00",0,"0,00%"
543727611.1548751042,1,00:01:18,"0,00%","US$ 0,00",0,"0,00%"
543969472.1548999978,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
544017124.1551430696,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
544249331.1548786830,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
544851150.1546415756,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
545557365.1546642722,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
546629448.1554301392,1,00:01:46,"0,00%","US$ 0,00",0,"0,00%"
546865564.1553331140,1,00:01:15,"0,00%","US$ 0,00",0,"0,00%"
547312972.1554577144,1,00:01:54,"0,00%","US$ 0,00",0,"0,00%"
54801018.1547992471,1,00:01:25,"0,00%","US$ 0,00",0,"0,00%"
549079258.1552910245,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
550396734.1553424283,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
550787667.1553243009,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
55171132.1552910123,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
552301211.1554365285,1,00:17:41,"0,00%","US$ 0,00",0,"0,00%"
552843797.1551707667,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
553520899.1553589854,1,00:00:20,"0,00%","US$ 0,00",0,"0,00%"
554075009.1553854367,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
554950437.1551650150,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
555072463.1550873832,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
555156710.1553466325,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
555756189.1552015059,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
55704115.1554194569,1,00:08:34,"0,00%","US$ 0,00",0,"0,00%"
557201484.1553600028,1,00:05:47,"0,00%","US$ 0,00",0,"0,00%"
558868476.1549974222,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
560647876.1549453840,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
561004912.1552942497,1,00:04:35,"0,00%","US$ 0,00",0,"0,00%"
563283316.1552926075,1,00:02:11,"0,00%","US$ 0,00",0,"0,00%"
563848758.1554107830,1,00:01:45,"0,00%","US$ 0,00",0,"0,00%"
565218329.1548787475,1,00:00:22,"0,00%","US$ 0,00",0,"0,00%"
566213677.1554709324,1,00:02:20,"0,00%","US$ 0,00",0,"0,00%"
566225159.1554063855,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
567166138.1474540333,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
568273931.1549226189,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
569875278.1552015105,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
570751849.1548126227,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
573898784.1553115471,1,00:06:15,"0,00%","US$ 0,00",0,"0,00%"
574233592.1552865515,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
574332129.1546442782,1,00:01:40,"0,00%","US$ 0,00",0,"0,00%"
574357261.1546429124,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
575690459.1551096690,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
57606006.1508678986,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
576093033.1550417235,1,00:01:58,"0,00%","US$ 0,00",0,"0,00%"
576367926.1548057149,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
577431793.1547806594,1,00:00:53,"0,00%","US$ 0,00",0,"0,00%"
578284753.1550958752,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
583698481.1526038728,1,00:00:57,"0,00%","US$ 0,00",0,"0,00%"
583761790.1547054853,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
585494642.1550787950,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
585694136.1554103981,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
58731255.1548164951,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
587644896.1553787152,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
588633986.1554231095,1,00:00:40,"0,00%","US$ 0,00",0,"0,00%"
590665183.1552015039,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
590765966.1552318416,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
591515492.1545061372,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
59188379.1546832716,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
592020885.1508743642,1,00:25:47,"0,00%","US$ 0,00",0,"0,00%"
592729699.1549297203,1,00:02:31,"0,00%","US$ 0,00",0,"0,00%"
59414216.1553188086,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
594368583.1551445592,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
595917654.1554198585,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
598423158.1552565337,1,00:06:13,"0,00%","US$ 0,00",0,"0,00%"
598719908.1554128064,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
600052086.1553775633,1,00:00:23,"0,00%","US$ 0,00",0,"0,00%"
60147482.1546914944,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
602447628.1551954353,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
602517644.1548654897,1,00:00:09,"0,00%","US$ 0,00",0,"0,00%"
602849200.1554196889,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
603856164.1549354177,1,00:00:27,"0,00%","US$ 0,00",0,"0,00%"
60530809.1554467924,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
60601584.1550219990,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
606240034.1549580042,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
606627646.1551343686,1,00:00:37,"0,00%","US$ 0,00",0,"0,00%"
606994390.1548080733,1,00:02:31,"0,00%","US$ 0,00",0,"0,00%"
607888389.1553609585,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
608123737.1549901813,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
608265690.1547198640,1,00:00:45,"0,00%","US$ 0,00",0,"0,00%"
608410115.1548166517,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
609702942.1554742694,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
610016892.1546688578,1,00:02:50,"0,00%","US$ 0,00",0,"0,00%"
610763787.1552155747,1,00:02:10,"0,00%","US$ 0,00",0,"0,00%"
611607650.1546387036,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
613038978.1546410026,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
61342506.1550869504,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
61469042.1547046562,1,00:01:50,"0,00%","US$ 0,00",0,"0,00%"
616229267.1550760884,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
617221891.1553522945,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
617241189.1548162134,1,00:02:30,"0,00%","US$ 0,00",0,"0,00%"
617625862.1554187186,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
618346324.1548403010,1,00:00:49,"0,00%","US$ 0,00",0,"0,00%"
61845706.1548084592,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
618944671.1548549345,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
62059864.1554126520,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
621202536.1547231798,1,00:13:50,"0,00%","US$ 0,00",0,"0,00%"
621317137.1547027675,1,00:00:31,"0,00%","US$ 0,00",0,"0,00%"
622292066.1554714681,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
624516872.1545979435,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
625281029.1550147550,1,00:00:40,"0,00%","US$ 0,00",0,"0,00%"
625581148.1549383675,1,00:01:11,"0,00%","US$ 0,00",0,"0,00%"
625846605.1550229411,1,00:01:18,"0,00%","US$ 0,00",0,"0,00%"
627098088.1548671604,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
627857611.1547146270,1,00:05:47,"0,00%","US$ 0,00",0,"0,00%"
630412656.1550674468,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
631779633.1553456346,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
631897905.1554474552,1,00:00:49,"0,00%","US$ 0,00",0,"0,00%"
632120537.1548769541,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
632346318.1547538397,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
633175227.1551257296,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
